commune,organisme,email,adresse_mairie,code_postal,ville,url
Tourville-sur-Arques,Mairie - Tourville-sur-Arques,accueil@tourville-sur-arques.fr,2 rue de Miromesnil,76550,Tourville-sur-Arques,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1f71c1c3-28db-4436-b5e4-5117cb7631e4
Toussaint,Mairie - Toussaint,mairie.toussaint@wanadoo.fr,Rue de Rouen,76400,Toussaint,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/76041fb9-a7f8-4f60-aa48-66638ef051c1
Trouville‑Alliquerville,Mairie - Trouville‑Alliquerville,mairie.trouville-alliquerville@wanadoo.fr,334 route de l'Église,76210,Trouville‑Alliquerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/743f79d8-46a1-47b0-b540-534c97adf819
Trémauville,Mairie - Trémauville,mairie.tremauville@wanadoo.fr,Rue de la Mairie,76640,Trémauville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4e10a70c-b92e-4ad9-95ac-6a345e4e18ce
Turretot,Mairie - Turretot,secretaire.generale@mairie-turretot.fr,13 place de Caux,76280,Turretot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/783a3fe4-aae6-4cef-841e-a269eef43f8a
Tôtes,Mairie - Tôtes,mairie@totes.fr,Place du Général-de-Gaulle,76890,Tôtes,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/33262d60-1757-4638-9381-1ff4359f7634
Val-de-Saâne,Mairie - Val-de-Saâne,mairie@valdesaane.com,9 passage Saint-Wandrille,76890,Val-de-Saâne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2e644540-1772-4460-880d-41ec4e1130e2
Val-de-Scie,Mairie - Val-de-Scie,mairie@val-de-scie.fr,1 rue Roger-Fossé,76720,Val-de-Scie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/444a14bd-1782-4b8b-8463-525649594277
Val-de-la-Haye,Mairie - Val-de-la-Haye,mairie.vdlh@wanadoo.fr,Place Jean-Moulin,76380,Val-de-la-Haye,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e5ac72d2-4ded-4373-8359-25b0cfc811c1
Valliquerville,Mairie - Valliquerville,mairie@valliquerville.fr,33 rue de la Mairie,76190,Valliquerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b54fc373-58d2-4e1d-bdb0-64ecf83f66f9
Valmont,Mairie - Valmont,mairie@valmont76.com,Place Robert-Grèverie,76540,Valmont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/bb689d4f-1b3a-4832-867f-d38b3aa50d42
Varengeville-sur-Mer,Mairie - Varengeville-sur-Mer,contact@varengeville-sur-mer.fr,47 route de Dieppe,76119,Varengeville-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/80695b71-4385-4649-b8ab-a6d4107f28a8
Varneville-Bretteville,Mairie - Varneville-Bretteville,mairie.varnevillebretteville@wanadoo.fr,125 rue des Grès,76890,Varneville-Bretteville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e4edf5b7-cc5a-44ff-af69-8d4beb6daab9
Vassonville,Mairie - Vassonville,communedevassonville@orange.fr,59 impasse Bellevue,76890,Vassonville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/87e62e42-ef57-494e-b65b-be49f7e86071
Vatierville,Mairie - Vatierville,mairievatierville@wanadoo.fr,52 rue Principale,76270,Vatierville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2d9cbeef-53da-4d58-8a61-f3569ac6fcb6
Vattetot-sous-Beaumont,Mairie - Vattetot-sous-Beaumont,mairie.vattetotsousbeaumont@wanadoo.fr,2 place Bernard-Alexandre,76110,Vattetot-sous-Beaumont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3aa24376-ed2c-4a3c-87f1-ff6bd57d2d4f
Vattetot-sur-Mer,Mairie - Vattetot-sur-Mer,secretariat@vattetotsurmer.com,415 route d'Yport,76111,Vattetot-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a1ef04d7-f3d4-4f58-b158-c1860ebb441e
Vatteville-la-Rue,Mairie - Vatteville-la-Rue,mairie.vattevillelarue@wanadoo.fr,2 la Rue,76940,Vatteville-la-Rue,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c1d9b9c9-7d09-46db-b47a-444911896997
Veauville-lès-Quelles,Mairie - Veauville-lès-Quelles,mairie.veauville-les-quelles@wanadoo.fr,180 route de la Mairie,76560,Veauville-lès-Quelles,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/324c8105-0464-4702-aff6-3edb37b5cd76
Ventes-Saint-Rémy,Mairie - Ventes-Saint-Rémy,mairie.vsr76@orange.fr,1 rue de l'École,76680,Ventes-Saint-Rémy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/396a9b10-08ba-489e-8ebe-eda7cad5e585
Vergetot,Mairie - Vergetot,contact@vergetot.fr,1 place Saint-Pierre-l'Église,76280,Vergetot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2d86781f-d44a-4cff-97e9-6169a5d18a48
Veules-les-Roses,Mairie - Veules-les-Roses,mairie@veules-les-roses.fr,7 avenue du Docteur-Michel,76980,Veules-les-Roses,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/45d034be-6b52-4926-90f5-e59a66f7c437
Veulettes-sur-Mer,Mairie - Veulettes-sur-Mer,info@ville-veulettes-sur-mer.fr,14 rue de Greenock,76450,Veulettes-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0eee81a9-b8eb-4a0b-b2f1-458070069ba4
Vibeuf,Mairie - Vibeuf,mairie@vibeuf.fr,Rue de la Mare-des-Champs,76760,Vibeuf,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/23c8f56e-f78b-4f1c-a9e9-4a1d98a7a55c
Vieux-Manoir,Mairie - Vieux-Manoir,mairie@vieux-manoir.fr,67 route de Buchy,76750,Vieux-Manoir,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/520140ae-674a-4dbf-831b-80bed1927404
Vieux-Rouen-sur-Bresle,Mairie - Vieux-Rouen-sur-Bresle,mairie-de-vieux-rouen-sur-bresle@wanadoo.fr,3 place de la Mairie,76390,Vieux-Rouen-sur-Bresle,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a4f0d46b-0c04-43fc-8830-caf7d4b9ee00
Villainville,Mairie - Villainville,mairie.villainville@wanadoo.fr,704 route d'Étretat,76280,Villainville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1d8aadd8-4d38-44fd-8e5f-e949be186b9c
Villers-sous-Foucarmont,Mairie - Villers-sous-Foucarmont,mairie.villers-sous-foucarmont@wanadoo.fr,2 rue des Tilleuls,76340,Villers-sous-Foucarmont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a4696ab1-d5cd-441e-914f-8690af1a531e
Villers-Écalles,Mairie - Villers-Écalles,courrier@villers-ecalles.fr,815 rue Pasteur,76360,Villers-Écalles,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f0a0a9d0-1618-4ebf-bdee-62d541286b59
Villy-sur-Yères,Mairie - Villy-sur-Yères,mairie.villysuryeres@wanadoo.fr,14 rue de la Vallée,76260,Villy-sur-Yères,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/64b6654d-1802-4ca3-b8a7-b200a8460319
Vinnemerville,Mairie - Vinnemerville,mairie.vinnemerville@wanadoo.fr,3 la Grande rue,76540,Vinnemerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b14ee3e8-1ba8-443f-9cf1-51936bfd274b
Virville,Mairie - Virville,mairie.virville@wanadoo.fr,1 rue de l'Église,76110,Virville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/60cfd16e-d603-4b7d-8289-619e1bee0703
Vittefleur,Mairie - Vittefleur,mairie-de-vittefleur@orange.fr,7 place de la Mairie,76450,Vittefleur,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5d349d10-4676-4279-93d4-0a004b171b66
Vénestanville,Mairie - Vénestanville,mairie-sg.venestanville@wanadoo.fr,1 rue du Dun,76730,Vénestanville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6ec016e9-a4ea-4633-aebf-80ee0f9db00f
Wanchy-Capval,Mairie - Wanchy-Capval,mairie-sg.wanchy-capval@wanadoo.fr,38 Grande-Rue,76660,Wanchy-Capval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f7b6a3c8-ba0c-4af3-b6f4-ae797cc945be
Yainville,Mairie - Yainville,mairie.de.yainville@orange.fr,Rue du Général-Leclerc,76480,Yainville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/67d4c26b-f532-4474-928c-f593009a972d
Yerville,Mairie - Yerville,secretariat@yerville.fr,1 place Jacques-Chirac,76760,Yerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/42347fcf-7b99-4c3c-9fcf-3006ece50fcd
Ymare,Mairie - Ymare,contact@mairie-ymare.fr,474 Grand'rue,76520,Ymare,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1c77157c-bece-46dd-ac16-87457907e9e2
Yport,Mairie - Yport,mairie.yport@gmail.com,Rue Ernest-Lethuillier,76111,Yport,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4064be78-b27f-4043-a2ae-adf793104add
Ypreville-Biville,Mairie - Ypreville-Biville,mairie-ypreville-biville@orange.fr,Route départementale 75,76540,Ypreville-Biville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/769d5330-6086-455b-aef4-84a1ef1a5611
Yquebeuf,Mairie - Yquebeuf,commune.yquebeuf@orange.fr,43 route de Colmare,76690,Yquebeuf,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f43af8a0-ee97-4536-a1bf-05438a36d4bd
Yvecrique,Mairie - Yvecrique,mairie.yvecrique@wanadoo.fr,66 rue des Écoles,76560,Yvecrique,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/505e533e-8086-4827-a4e9-5065cbc5fd2d
Yvetot,Mairie - Yvetot,mairie@yvetot.fr,Place de l'Hôtel-de-Ville,76196,Yvetot Cedex,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/12666128-6df1-4cc4-a02f-0869b9264182
Yville-sur-Seine,Mairie - Yville-sur-Seine,mairie-yville@orange.fr,391 rue du Village,76530,Yville-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/52d89ad0-c9a6-4b13-9a11-eef9dc5da820
Yébleron,Mairie - Yébleron,mairie@yebleron.fr,1 place Fernand-Auger,76640,Yébleron,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5b357e62-299a-4f69-aaa3-7eb217a19f51
Écalles-Alix,Mairie - Écalles-Alix,mairie.ecalles-alix@wanadoo.fr,203 rue du Bourg,76190,Écalles-Alix,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/579eaa63-567e-4218-816e-6dd27c8a707f
Écrainville,Mairie - Écrainville,mairie-sg.ecrainville@wanadoo.fr,68 route de Criquetot,76110,Écrainville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5b0bad65-ce4f-4004-bc1f-301725d81c86
Écretteville-lès-Baons,Mairie - Écretteville-lès-Baons,mairie@ecretteville-les-baons.fr,1 rue des Troubadours,76190,Écretteville-les-baons,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5fac9e6f-6aa9-4faa-b419-33328a00921d
Écretteville-sur-Mer,Mairie - Écretteville-sur-Mer,ecretteville-sur-mer-mairie@wanadoo.fr,2 rue de la Mer,76540,Écretteville-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9b79cad9-876b-4480-b302-050649ed2baf
Életot,Mairie - Életot,mairie-eletot@mcom.fr,Rue de l'Église,76540,Életot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/403b4b91-8d33-4079-acdf-825f1c6b8580
Émanville,Mairie - Émanville,mairie@emanville-76.fr,169 route de Sainte-Austreberthe,76570,Émanville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/94dc08fc-60ca-4eaa-b5e1-718f82c19980
Épinay-sur-Duclair,Mairie - Épinay-sur-Duclair,mairie.epinay@wanadoo.fr,230 rue de la Mairie,76480,Épinay-sur-Duclair,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/96a688ba-f035-492e-8f38-33f49b1d2f21
Épouville,Mairie - Épouville,mairie@epouville.com,1 côte du Cap,76133,Épouville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/db018693-4c32-4b45-a45e-07fca01c3048
Épretot,Mairie - Épretot,secretariat@mairieepretot.fr,44 route du Village,76430,Épretot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6385de50-ced5-4354-b349-781b6535ef75
Épreville,Mairie - Épreville,mairie@epreville.fr,Espace Maurice-Durand,76400,Épreville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/94900586-42de-4c6a-b080-ba5798f9eee0
Étaimpuis,Mairie - Étaimpuis,mairie-sg.etaimpuis@wanadoo.fr,3 rue des Mésanges,76850,Étaimpuis,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6a98e6cc-58ae-4fd9-8742-ad8beb3da404
Étainhus,Mairie - Étainhus,mairie.etainhus@gmail.com,105 rue des Anciens-Combattants,76430,Étainhus,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d61a2f07-3ec1-4240-a1a2-3579c7ae168b
Étalleville,Mairie - Étalleville,mairie-sg.etalleville@wanadoo.fr,3 rue des Tilleuls,76560,Étalleville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/35c80f08-7a3d-467d-80ee-c6072999810d
Étalondes,Mairie - Étalondes,mairie@etalondes.fr,1 place de l'Eglise,76260,Étalondes,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/31952bde-1fc1-4774-a158-43d8df4ba6d8
Étoutteville,Mairie - Étoutteville,mairie.etoutteville@wanadoo.fr,70 rue de la Mairie,76190,Étoutteville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c6293cf4-d328-4f6b-9601-68f16c0186e3
Étretat,Mairie - Étretat,mairie@ville-etretat.fr,1 place Maurice-Guillard,76790,Étretat,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a6d9a3e0-71e4-4900-a69c-cf140f40c154
