commune,organisme_mairie,email_mairie,adresse_mairie,code_postal_mairie,ville_mairie,site_mairie,nb_dae,nb_dae_en_service,nb_dae_hors_service,nb_dae_24_7,nb_dae_accessibles_public,nb_dae_exterieur,nb_dae_interieur,types_dae,horaires_declares,notes_accessibilite,adresses_exemples,score_besoin,priorite_besoin,points_attention
Graveron-Semerville,Mairie - Graveron-Semerville,mairiegraveronsemerville@orange.fr,1 avenue de la Turgère,27110,Graveron-Semerville,https://lannuaire.service-public.gouv.fr/normandie/eure/253ea152-38b6-4d85-b2ee-353d3860ebe7,1,1,0,1,1,1,0,inconnu:1,7j/7 / 24h/24:1,façade de la salle des fêtes - 7j/7 24h/24:1,Mairie de Graveron Semerville - 1 avenue de la Turgere - Mairie de Graveron Semerville - 1 avenue de la Turgere,45,élevée,un seul DAE déclaré
Le Fidelaire,Mairie - Le Fidelaire,mairielefidelaire@orange.fr,7 rue de la Mairie,27190,Le Fidelaire,https://lannuaire.service-public.gouv.fr/normandie/eure/6e64e76d-ea53-493b-b8c0-992b9d1403a9,2,2,0,0,2,0,2,inconnu:2,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | événements, lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1","Entrée, à droite - L au V 8h/18h:1 | Accessible en fonction de l'occupation par les associations, en fonction de la présence des employés communaux et lors d'évènements le week-end ou les jours fériés:1",CC du Pays de Conches -  Rue des Buissonnets - Crèche les Lucioles - 12 Rue des Buissonnets | DAE SALLE DES FETES - 2 Rue de la Mairie,45,élevée,couverture déclarée limitée | aucun DAE accessible 24h/24
Le Noyer-en-Ouche,Mairie - Le Noyer-en-Ouche,mairie.lenoyer1@orange.fr,4 rue de la Mairie,27410,Le Noyer-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/08f63c23-71ac-4bc3-9b54-2a98ca88ccaf,1,1,0,1,1,1,0,inconnu:1,7j/7 / 24h/24:1,Mur de l'église face à la mairie:1,DEA Eglise - 2 Rue de la Mairie,45,élevée,un seul DAE déclaré
Le Torpt,Mairie - Le Torpt,mairie.letorpt@orange.fr,1 place de la Mairie,27210,Le Torpt,https://lannuaire.service-public.gouv.fr/normandie/eure/995f7eb6-1d08-4ec6-8133-70e063ea097e,1,1,0,1,1,1,0,inconnu:1,7j/7 / 24h/24:1,Mairie - 7j/7 24h/24:1,Mairie de Le Torpt - 1 place de la Mairie - Mairie - 1 place de la Mairie,45,élevée,un seul DAE déclaré
Mairie déléguée - Portejoie,Mairie déléguée - Portejoie,mairie.portedeseine@orange.fr,Portejoie 7 Rue des Magnans,27430,Porte-de-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/f7dcb84b-bf39-43ff-aa04-996fa4019f21,2,2,0,0,1,0,2,inconnu:2,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | non renseigné / heures ouvrables:1",Réfectoire - L au V 7h/15h:1,Lafarge Granulats -  Route de Beausoleil - Carrière - Route de Beausoleil | MANOIR DE PORTEJOIE - 10 LIEU DIT PORT PINCHE,45,élevée,couverture déclarée limitée | aucun DAE accessible 24h/24
Mandres,Mairie - Mandres,nouscontacter@mandres.fr,Place de l'Église,27130,Mandres,https://lannuaire.service-public.gouv.fr/normandie/eure/b03a7a75-2250-43ac-991f-0203906837ef,1,1,0,1,1,1,0,inconnu:1,7j/7 / 24h/24:1,Entrée de la mairie - 7j/7 24h/24:1,Mairie de Mandres - 5 place de l'Eglise - Entrée de la mairie - 5 place de l'Eglise,45,élevée,un seul DAE déclaré
Pullay,Mairie - Pullay,pullay@wanadoo.fr,2 rue des Rossignols,27130,Pullay,https://lannuaire.service-public.gouv.fr/normandie/eure/43c6059e-7705-4fbd-8670-da19d69e8af1,2,2,0,0,1,0,2,inconnu:2,"7j/7 / heures ouvrables:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",DAE accessible au public au heure d'ouverture.:1,Center parc dôme | ASS TIREURS SPORTIFS DU PAYS VERNEUIL - 10 Impasse des Saules,45,élevée,couverture déclarée limitée | aucun DAE accessible 24h/24
Acquigny,Mairie - Acquigny,mairie@ville-acquigny.fr,14 rue Aristide-Briand,27400,Acquigny,https://lannuaire.service-public.gouv.fr/normandie/eure/c7c0361d-05b7-4444-9804-9d6b738b838a,5,5,0,0,0,0,5,inconnu:5,"lundi, mardi, jeudi, vendredi / heures ouvrables:3 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | événements / heures ouvrables:1",ECOLE:1 | ESPACE GUY LHEUREUX:1 | CANTINE:1,CLA214903323 - 6 Rue de la Gourmandise | CLA214903313 - 6 Rue de la Gourmandise | CLA214902953 - Rue des Bergeronnettes | CLA214902911 - 14 Rue Aristide Briand | CLA214903148 - Rue de l'Eglise,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Boisset-les-Prévanches,Mairie - Boisset-les-Prévanches,boisset.prevanches@wanadoo.fr,1 rue de la Mairie,27120,Boisset-les-Prévanches,https://lannuaire.service-public.gouv.fr/normandie/eure/41eea0b1-d836-4811-812d-8c5523e6aba4,3,3,0,0,0,0,3,inconnu:3,non renseigné / heures ouvrables:3,,ECOLE - 4 RUE DE LA MAIRIE | PATRIMOINE DES MARCHES - CHATEAU DES PREVANCHES | BOISSET LES PREVANCHES - 1 RUE DE LA MAIRIE,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Bourth,Mairie - Bourth,mairie@bourth.fr,3 avenue de l'Europe,27580,Bourth,https://lannuaire.service-public.gouv.fr/normandie/eure/de4be02f-ecdd-489b-905b-659b1d01d3ea,3,3,0,0,0,0,3,inconnu:3,"non renseigné / non renseigné:2 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",,DAE de la Maison médicale - 1 rue Creuse | DAE des Pompiers - 8 rue du Cimetière | DAE MAISON MEDICALE BONNETTE - 8 RUE CREUSE,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Breteuil,Mairie - Breteuil,mairie-breteuil@breteuil27.fr,Rue Hückelhoven,27160,Breteuil,https://lannuaire.service-public.gouv.fr/normandie/eure/8fa979a3-7ef1-4596-9f2c-2bca64210c87,7,7,0,0,0,0,7,inconnu:7,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:6 | lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:1",ACCUEIL:1,DAE PISCINE BRETEUIL - 195 RUE DES ROSIERS | DAE SALLE MULTISPORT DE BRETEUIL - 181 RUE DES ROSIERS | DAE CRECHE DE BRETEUIL - 293 RUE MODESTE LEROY | DAE ALSH DE BRETEUIL - CENTRE DE LOISIRS - 262 RUE MODESTE LEROY | DAE MAISON DE SANTE DE BRETEUIL - 97 RUE ARISTIDE BRIAND,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Broglie,Mairie - Broglie,mairie-broglie@wanadoo.fr,Place des Trois-Maréchaux,27270,Broglie,https://lannuaire.service-public.gouv.fr/normandie/eure/04771ee0-f686-439e-8eb6-7582ddce92b8,4,4,0,0,0,0,4,inconnu:4,"non renseigné / heures ouvrables:2 | lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:1 | lundi, vendredi, mardi, mercredi, jeudi / heures ouvrables:1",ATELIER:1,4347 - 2bis 2bis Route de Ferrieres Saint Hilaire 27270 Broglie | APLIFIL - 2 Rue de l'Arquerie | Boucherie BBC - 3 PLACE DES 3 MARECHAUX | DOSSCHE NICOLAS - 21 RUE AUGUSTIN FRESNEL,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Gaudreville-la-Rivière,Mairie - Gaudreville-la-Rivière,mairie.gaudreville@wibox.fr,Rue de la Vigne 1 Pré-du-Sec-Iton,27190,Gaudreville-la-Rivière,https://lannuaire.service-public.gouv.fr/normandie/eure/d3c9b859-ddb0-4597-8a7b-e0c2c43f65d6,3,3,0,0,0,0,3,inconnu:3,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:3",,ADAPEI 27 LES MURETS - 9 Rue de la Mairie | ADAPEI 27 LES MURETS - 9 Rue de la Mairie | DAE RESIDENCE LES MURETS - 9 Rue de la Mairie,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Houville-en-Vexin,Mairie - Houville-en-Vexin,mairie.houville27@orange.fr,4 rue des Iris,27440,Houville-en-Vexin,https://lannuaire.service-public.gouv.fr/normandie/eure/0db820dc-e0e2-40c4-8eb3-9e4dfa5c57d3,3,3,0,0,0,0,3,inconnu:3,"non renseigné / non renseigné:1 | événements / heures ouvrables:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Au niveau du podium - Selon évènements:1 | local agréage silo:1,DAE de la Salle des Fêtes - 7 rue des Primevères | CC Lyons Andelle -  Rue des Primevères - Au niveau du podium - 1 Rue des Primevères | CLA235114507 - 30 Rue des Lilas,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
La Vieille-Lyre,Mairie - La Vieille-Lyre,mairie.vieillelyre@orange.fr,3 rue Saint-Pierre,27330,La Vieille-Lyre,https://lannuaire.service-public.gouv.fr/normandie/eure/3161ed6b-c97f-45c2-a528-b8bf7b616428,3,3,0,0,0,0,3,inconnu:3,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:3",,DAE GITE - 2 PLACE DE L'EGLISE | DAE SALLE DES FETES - 1 ROUTE DES GRANDS PRES | DAE GYMNASE DE LYRE - 11 ROUTE GUERNANVILLE,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Le Lesme,Mairie - Le Lesme,mairielelesme27@orange.fr,Mairie de Sainte-Marguerite-de-l'Autel 8 rue de l'Église,27160,Le Lesme,https://lannuaire.service-public.gouv.fr/normandie/eure/643568b6-6d61-480e-8aa7-9dc0a193f809,5,5,0,0,0,0,5,inconnu:5,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:4 | non renseigné / heures ouvrables:1",,DAE SALLE DES FETES - 29 RUE DE L'EGLISE | DAE ECOLE DE LESME - STE MARGUERITE DE L'AUTEL - 33 GRANDE RUE STE MARGUERITE L'AUTEL | DAE MAIRIE DE STE MARGUERITE DE L'AUTEL - 8 RUE DE L'EGLISE | DAE LOGEMENT COMMUNAL - 29 RUE DU LESME-EN FACE DE L'EGLISE GUERNANVILLE | ECURIE JULIE DAUCOURT - 281 RUE DES SEPT MARES,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Marcilly-sur-Eure,Mairie - Marcilly-sur-Eure,mairie@marcillysureure.com,Route de Dreux,27810,Marcilly-sur-Eure,https://lannuaire.service-public.gouv.fr/normandie/eure/ad1129bd-7329-4f59-bbb2-3d166338c5dc,3,3,0,0,0,0,3,inconnu:3,lundi / heures ouvrables:2 | non renseigné / heures ouvrables:1,Dans le local arbitre 3ème porte à droite dans le hall:1 | Sous le préparatoire:1,DAE DE LA SALLE DES SPORTS - 1 Allée des Tilleuls | DAE de la Pharmacie des 3 routes - 80 route de Dreux | LE-DIFFON FREDERIC - 12 RUE DE DREUX,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Mesnil-en-Ouche,Mairie - Mesnil-en-Ouche,commune-nouvelle@mesnil-en-ouche.fr,Beaumesnil 44 rue du Château,27410,Mesnil-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/8cbc5102-6f03-4f3f-92e3-3ece164b89c5,19,19,0,0,0,15,4,inconnu:19,non renseigné / non renseigné:16 | non renseigné / heures ouvrables:3,,Ajou - Route de Bernay | Bosc-Renoult-en-Ouche - 1 La Butte de l’Eglise | Beaumesnil - 44 Rue du Château - Beaumesnil | La Barre-en-Ouche - 2 Place de la Salle des Fêtes - La Barre-en-Ouche | Granchain - 1 Place Liberge de Granchain - Granchain,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Mesnil-sur-l'Estrée,Mairie - Mesnil-sur-l'Estrée,mairie@mesnillestree.fr,15 Grande-Rue,27650,Mesnil-sur-l'Estrée,https://lannuaire.service-public.gouv.fr/normandie/eure/e78f361e-37aa-46a0-a71e-0f8892a42ea2,3,3,0,0,0,0,3,inconnu:3,"7j/7 / heures ouvrables:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | non renseigné / heures ouvrables:1",Facade Mairie:1,CLA222205453 - 8 Chemin des Briquettes | MAIRIE - 15 Grande Rue | MAN PRO - 2 B ROUTE DE SAINT ANDRE,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Muids,Mairie - Muids,mairiemuids@wanadoo.fr,Place Émile-Dupont,27430,Muids,https://lannuaire.service-public.gouv.fr/normandie/eure/cee00fbf-edad-403a-beea-4414ed207685,3,3,0,0,0,0,3,inconnu:3,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:2 | non renseigné / heures ouvrables:1",Réfectoire bas - L au J 7h/15h V 7h/12h:1 | Réfectoire - L au V 6h/22h:1,Lafarge Granulats -  Rue de la Voie - Réfectoire bas - Rue de la Voie | Lafarge Granulats -  Route de la ferme blanche - Carrière de Muids Haut - Route de la ferme blanche | COMMUNE DE MUIDS - PLACE EMILE DUPONT,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Rosay-sur-Lieure,Mairie - Rosay-sur-Lieure,mairie-rosay-sur-lieure@orange.fr,34 rue Principale,27790,Rosay-sur-Lieure,https://lannuaire.service-public.gouv.fr/normandie/eure/75693112-65ec-4ec0-82dd-616b381b60ad,3,3,0,0,0,1,2,inconnu:3,non renseigné / non renseigné:3,,DAE de la Salle des fêtes de Rosay-Sur-Lieure - 11 rue des écoles-rue sente des jardins | DAE Mairie de Rosay sur Lieure - 36 rue Principale | Mairie de Rosay sur Lieure - 36 rue principale,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Georges-Motel,Mairie - Saint-Georges-Motel,saint.georges.motel@wanadoo.fr,1 rue de la Coudanne,27710,Saint-Georges-Motel,https://lannuaire.service-public.gouv.fr/normandie/eure/ce9be2d3-db24-4236-870e-aa1aace471fe,5,5,0,0,0,0,5,inconnu:5,"lundi, mardi, mercredi, jeudi, vendredi, samedi, dimanche / heures ouvrables:2 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | événements / heures ouvrables:1",En face l entrée:1 | Dans la salle du stade:1 | batiment principal / 8h30 - 16h30:1,FRED PA-1 ENTIEREMENT AUTOMATIQUE - 10 10 rue macilly | FRED PA-1 ENTIEREMENT AUTOMATIQUE - 1 Route dabo'dant | Home Mickael - 11 Route de Louye | Home Charlotte - 11 Route de Louye | Home Charlotte - 11 Route de Louye,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Léger-de-Rôtes,Mairie - Saint-Léger-de-Rôtes,mairiestlegerderotes@nordnet.fr,7 rue des Tisserands,27300,Saint-Léger-de-Rôtes,https://lannuaire.service-public.gouv.fr/normandie/eure/63d12b5e-49ca-4ade-a224-b3093973eab6,9,9,0,0,0,0,9,inconnu:9,événements / heures ouvrables:9,sac de secours - selon déplacements:6 | sac de secours - Selon déplacements:2 | dans l'ancienne école - Itinérant sur postes de secours selon les manifestations:1,Sauveteurs Secouristes Risle Charentonne - 21 rue des Tisserands - sac de secours - 21 rue des Tisserands | Sauveteurs Secouristes Risle Charentonne - 21 rue des Tisserands - dans l'ancienne école - 21 rue des Tisserands | Sauveteurs Secouristes Risle Charentonne - 21 rue des Tisserands - sac de secours - 21 rue des Tisserands | Sauveteurs Secouristes Risle Charentonne - 21 rue des Tisserands - sac de secours - 21 rue des Tisserands | Sauveteurs Secouristes Risle Charentonne - 21 rue des Tisserands - sac de secours - 21 rue des Tisserands,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Ouen-de-Thouberville,Mairie - Saint-Ouen-de-Thouberville,mairie.saintouenthouberville@wanadoo.fr,131 route Nationale,27310,Saint-Ouen-de-Thouberville,https://lannuaire.service-public.gouv.fr/normandie/eure/ee1fb559-0096-4bab-b633-2851944cf9f3,3,3,0,0,0,0,3,inconnu:3,"lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:2 | événements / heures ouvrables:1",dans la couloir de la salle de réception - selon évènements:1 | à l'entrée du restaurant - L au S 6h/21h:1,1512 - 118 118 Route Nationale 27310 Saint-Ouen-de-Thouberville | HP3A - 11 rue des Souches - dans la couloir de la salle de réception - 11 rue des Souches | Chausey - Le Caen Paris - 1 route Nationale - Restaurant le Caen Paris - 1 route Nationale,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Ézy-sur-Eure,Mairie - Ézy-sur-Eure,mairie@villeezysureure.fr,Rue Octave-Lenoir,27530,Ézy-sur-Eure,https://lannuaire.service-public.gouv.fr/normandie/eure/46abf740-b25e-4d17-9a03-9435ba9b7558,3,3,0,0,0,0,3,inconnu:3,"non renseigné / non renseigné:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | lundi, mardi, mercredi, jeudi, vendredi, événements / heures ouvrables:1",Dans le sas d?entrée:1 | Hall:1,DAE de l'Espace Culturel et Sportif - 1 Rue de la Petite Vitesse | FRED PA-1 ENTIEREMENT AUTOMATIQUE - 21 rue de la république | CLA214902502 - 4 Rue du Parc,40,élevée,aucun DAE accessible 24h/24 | accessibilité publique non visible
Aizier,Mairie - Aizier,mairie.aizier@orange.fr,65 route des Chaumières,27500,Aizier,https://lannuaire.service-public.gouv.fr/normandie/eure/29cbd54b-c863-48ef-b967-2847e904504b,2,2,0,1,0,1,1,inconnu:2,"7j/7 / 24h/24:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",65 route des Chaumières 27500 AIZIER:1 | Devant la mairie:1,DAE DE LA MAIRIE D'AIZIER - 65 route des chaumières | DEFIBRILLATEUR AUTOMATIQUE - 2 65 route des chaumière,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Authevernes,Mairie - Authevernes,mairie@authevernes.fr,2 place de l'Église,27420,Authevernes,https://lannuaire.service-public.gouv.fr/normandie/eure/a172c3df-7a50-4a43-bd3b-f64a461f18b7,2,2,0,1,0,1,1,inconnu:2,"7j/7 / 24h/24:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",,DAE SALLE DES FETES - MAIRIE AUTHEVERNES - RUE DU BOUT D'EN BAS | DAE CBN AUTHEVERNES - lieu-dit les Mureaux CARRIERES DES MUREAUX,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Campigny,Mairie - Campigny,mairie.campigny27@orange.fr,10 place de la Pelouse,27500,Campigny,https://lannuaire.service-public.gouv.fr/normandie/eure/af997c3a-cacf-4bb9-b990-4f17ffe7f723,2,2,0,1,0,1,1,inconnu:2,7j/7 / 24h/24:1 | samedi / heures ouvrables:1,A l'arrière de la mairie. - 7j/7 24h/24:1 | Proximité du bar de la salle - Samedi Selon évènements:1,Mairie de Campigny - 10 place de la Pelouse - A l'arrière de la mairie. - 10 place de la Pelouse | Mairie de Campigny - 99 Chemin de la Motte - Proximité du bar de la salle - 99 Chemin de la Motte,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Caugé,Mairie - Caugé,secretariat@mairie-cauge.fr,1 place Saint-Blaise,27180,Caugé,https://lannuaire.service-public.gouv.fr/normandie/eure/f33c0fba-d323-404a-8abd-afdc88b7baa7,2,2,0,1,0,1,1,inconnu:2,événements / heures ouvrables:1 | 7j/7 / 24h/24:1,Accueil:1 | Sous les halls ouverte.:1,SALLE DES FETES - 50 Route de la Neuville | LES HALLES - 2 Route de la Bonneville,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Chennebrun,Mairie - Chennebrun,mairie.chennebrun@gmail.com,8-10 place du Marché,27820,Chennebrun,https://lannuaire.service-public.gouv.fr/normandie/eure/a22e1d86-48cf-480c-933b-76e89ae15b3a,2,2,0,1,0,1,1,inconnu:2,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | 7j/7 / 24h/24:1",,DAE MAIRIE DE CHENNEBRUN - 10 8-10 PLACE DU MARCHE | DAE ECOLE DE CHENNEBRUN - 32 GRANDE RUE,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Chéronvilliers,Mairie - Chéronvilliers,mairie@cheronvilliers.fr,1 rue Beaurepaire,27250,Chéronvilliers,https://lannuaire.service-public.gouv.fr/normandie/eure/4c609752-f512-4e8e-92c0-2e2c8e90f296,2,2,0,1,0,1,1,inconnu:2,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | 7j/7 / 24h/24:1",,DAE ECOLE DE CHERONVILLIERS - 1 RUE DE BEAUREPAIRE | DAE MAIRIE DE CHERONVILLIERS - 1 RUE DE BEAUREPAIRE,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Colletot,Mairie - Colletot,colletot@wanadoo.fr,182 rue de la Mairie,27500,Colletot,https://lannuaire.service-public.gouv.fr/normandie/eure/f613f88c-daff-468e-a306-7fb22f33dfc5,2,2,0,1,0,1,1,inconnu:2,"lundi, vendredi, samedi, dimanche, événements / heures ouvrables:1 | 7j/7 / 24h/24:1","Dans la salle de réception Grange de Colletot dans le local technique - L V S D selon évènements:1 | Devant le secrétariat de mairie, à l'arrière du bâtiment Mairie, accès PMR - 7j/7 24h/24:1",La Grange de Colletot Olivier - 75 chemin de la Grange - Dans la salle de réception Grange de Colletot dans le local technique - 75 chemin de la Grange | Mairie de Colletot - 182 rue de la Mairie - Mairie de Colletot - 182 rue de la Mairie,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Combon,Mairie - Combon,mairie@mairie-de-combon.fr,17 rue de la Mairie,27170,Combon,https://lannuaire.service-public.gouv.fr/normandie/eure/25cfc9fb-d5ee-4f72-bb12-52b9979791c2,2,2,0,2,0,2,0,inconnu:2,7j/7 / 24h/24:2,Devant la mairie:1 | Facade:1,MAIRIE COMBON - 17 rue de la mairie | SALLE POLYVALENTE COMBON - 8 Rue de la Forge,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Drucourt,Mairie - Drucourt,drucourt.mairie@orange.fr,2 place du Commandant-Pierre-Mesnil,27230,Drucourt,https://lannuaire.service-public.gouv.fr/normandie/eure/bda49e25-bfc1-4b60-83be-1c85c98aa174,2,2,0,2,0,2,0,inconnu:2,7j/7 / 24h/24:2,Façade de l'école - 7j/7 24h/24:1 | Façade salle des fêtes - 7j/7 24h/24:1,Mairie de Drucourt - 9 rue de Broglie - Ecole - 9 rue de Broglie | Mairie de Drucourt - 5 bis place du Commandant Mesnil - Salle des fêtes - 5 bis place du Commandant Mesnil,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Farceaux,Mairie - Farceaux,mairie.farceaux@orange.fr,14 rue de l'Abbé-Divay,27150,Farceaux,https://lannuaire.service-public.gouv.fr/normandie/eure/e0bc005e-be52-425d-8554-67f83035c5c7,2,2,0,1,0,2,0,inconnu:2,non renseigné / non renseigné:1 | 7j/7 / 24h/24:1,,DAE de la Mairie de Farceaux - 29 rue de l'Abbé Divay | DAE MAIRIE DE FARCEAUX - 14 RUE DE L'ABBE DIVAY,35,modérée,couverture déclarée limitée | accessibilité publique non visible
Fontaine-sous-Jouy,Mairie - Fontaine-sous-Jouy,mairie@fontainesousjouy.org,2 rue du Rosey,27120,Fontaine-sous-Jouy,https://lannuaire.service-public.gouv.fr/normandie/eure/10387dde-fa47-4b43-9088-036b67334408,2,2,0,1,0,2,0,inconnu:2,non renseigné / non renseigné:1 | 7j/7 / 24h/24:1,,DAE de la Salle communale - 4 rue du Rosey | DAE FONTAINE SOUS JOUY - Salle des Fêtes - 2quater Rue du Rosey,35,modérée,couverture déclarée limitée | accessibilité publique non visible
